"Country";"Dates";"TotalCases";"DailyNewCases";"ActiveCases";"TotalDeaths";"DailyNewDeaths";"created_at"
"Portugal";"2020-04-24";22797;444;20715;854;34;"2020-05-09 12:50:00"
"Portugal";"2020-04-25";23294;497;21137;880;26;"2020-05-09 12:50:00"
"Portugal";"2020-04-26";23688;394;21456;903;23;"2020-05-09 12:50:00"
"Portugal";"2020-04-27";23824;136;21539;928;25;"2020-05-09 12:50:00"
"Portugal";"2020-04-28";24070;246;21733;948;20;"2020-05-09 12:50:00"
"Portugal";"2020-04-29";24223;153;21780;973;25;"2020-05-09 12:50:00"
"Portugal";"2020-04-30";24674;451;22166;989;16;"2020-05-09 12:50:00"
"Portugal";"2020-05-01";24987;313;22333;1007;18;"2020-05-09 12:50:00"
"Portugal";"2020-05-02";25190;203;22496;1023;16;"2020-05-09 12:50:00"
"Portugal";"2020-05-03";25282;92;22550;1043;20;"2020-05-09 12:50:00"
"Portugal";"2020-05-04";25524;242;22749;1063;20;"2020-05-09 12:50:00"
"Portugal";"2020-05-05";25702;178;22885;1074;11;"2020-05-09 12:50:00"
"Portugal";"2020-05-06";26182;480;23017;1089;15;"2020-05-09 12:50:00"
"Portugal";"2020-05-07";26715;533;23352;1105;16;"2020-05-09 12:50:00"
"Portugal";"2020-05-08";27268;553;23732;1114;9;"2020-05-09 12:50:00"
"Mexico";"2020-02-15";0;0;0;0;0;"2020-05-09 12:50:00"
"Mexico";"2020-02-16";0;0;0;0;0;"2020-05-09 12:50:00"
"Mexico";"2020-02-17";0;0;0;0;0;"2020-05-09 12:50:00"
"Mexico";"2020-02-18";0;0;0;0;0;"2020-05-09 12:50:00"
"Mexico";"2020-02-19";0;0;0;0;0;"2020-05-09 12:50:00"
"Mexico";"2020-02-20";0;0;0;0;0;"2020-05-09 12:50:00"
"Mexico";"2020-02-21";0;0;0;0;0;"2020-05-09 12:50:00"
"Mexico";"2020-02-22";0;0;0;0;0;"2020-05-09 12:50:00"
"Mexico";"2020-02-23";0;0;0;0;0;"2020-05-09 12:50:00"
"Mexico";"2020-02-24";0;0;0;0;0;"2020-05-09 12:50:00"
"Mexico";"2020-02-25";0;0;0;0;0;"2020-05-09 12:50:00"
"Mexico";"2020-02-26";0;0;0;0;0;"2020-05-09 12:50:00"
"Mexico";"2020-02-27";0;0;0;0;0;"2020-05-09 12:50:00"
"Mexico";"2020-02-28";2;0;2;0;0;"2020-05-09 12:50:00"
"Mexico";"2020-02-29";4;2;4;0;0;"2020-05-09 12:50:00"
"Mexico";"2020-03-01";5;1;5;0;0;"2020-05-09 12:50:00"
"Mexico";"2020-03-02";6;1;6;0;0;"2020-05-09 12:50:00"
"Mexico";"2020-03-03";6;0;5;0;0;"2020-05-09 12:50:00"
"Mexico";"2020-03-04";6;0;5;0;0;"2020-05-09 12:50:00"
"Mexico";"2020-03-05";6;0;5;0;0;"2020-05-09 12:50:00"
"Mexico";"2020-03-06";6;0;5;0;0;"2020-05-09 12:50:00"
"Mexico";"2020-03-07";6;0;5;0;0;"2020-05-09 12:50:00"
"Mexico";"2020-03-08";7;1;6;0;0;"2020-05-09 12:50:00"
"Mexico";"2020-03-09";7;0;3;0;0;"2020-05-09 12:50:00"
"Mexico";"2020-03-10";7;0;3;0;0;"2020-05-09 12:50:00"
"Mexico";"2020-03-11";11;4;7;0;0;"2020-05-09 12:50:00"
"Mexico";"2020-03-12";12;1;8;0;0;"2020-05-09 12:50:00"
"Mexico";"2020-03-13";15;3;11;0;0;"2020-05-09 12:50:00"
"Mexico";"2020-03-14";26;11;22;0;0;"2020-05-09 12:50:00"
"Mexico";"2020-03-15";43;17;39;0;0;"2020-05-09 12:50:00"
"Mexico";"2020-03-16";53;10;49;0;0;"2020-05-09 12:50:00"
"Mexico";"2020-03-17";82;29;78;0;0;"2020-05-09 12:50:00"
"Mexico";"2020-03-18";93;11;89;0;0;"2020-05-09 12:50:00"
"Mexico";"2020-03-19";118;25;113;1;1;"2020-05-09 12:50:00"
"Mexico";"2020-03-20";164;46;159;1;0;"2020-05-09 12:50:00"
"Mexico";"2020-03-21";203;39;197;2;1;"2020-05-09 12:50:00"
"Mexico";"2020-03-22";251;48;245;2;0;"2020-05-09 12:50:00"
"Mexico";"2020-03-23";316;65;309;3;1;"2020-05-09 12:50:00"
"Mexico";"2020-03-24";367;51;359;4;1;"2020-05-09 12:50:00"
"Mexico";"2020-03-25";405;38;396;5;1;"2020-05-09 12:50:00"
"Mexico";"2020-03-26";475;70;465;6;1;"2020-05-09 12:50:00"
"Mexico";"2020-03-27";585;110;573;8;2;"2020-05-09 12:50:00"
"Mexico";"2020-03-28";717;132;701;12;4;"2020-05-09 12:50:00"
"Mexico";"2020-03-29";848;131;797;16;4;"2020-05-09 12:50:00"
"Mexico";"2020-03-30";993;145;938;20;4;"2020-05-09 12:50:00"
"Mexico";"2020-03-31";1094;101;1031;28;8;"2020-05-09 12:50:00"
"Mexico";"2020-04-01";1215;121;1151;29;1;"2020-05-09 12:50:00"
"Mexico";"2020-04-02";1378;163;1306;37;8;"2020-05-09 12:50:00"
"Mexico";"2020-04-03";1510;132;827;50;13;"2020-05-09 12:50:00"
"Mexico";"2020-04-04";1688;178;995;60;10;"2020-05-09 12:50:00"
"Mexico";"2020-04-05";1890;202;1178;79;19;"2020-05-09 12:50:00"
"Mexico";"2020-04-06";2143;253;1416;94;15;"2020-05-09 12:50:00"
"Mexico";"2020-04-07";2439;296;1681;125;31;"2020-05-09 12:50:00"
"Mexico";"2020-04-08";2785;346;2011;141;16;"2020-05-09 12:50:00"
"Mexico";"2020-04-09";3181;396;2374;174;33;"2020-05-09 12:50:00"
"Mexico";"2020-04-10";3441;260;2614;194;20;"2020-05-09 12:50:00"
"Mexico";"2020-04-11";3844;403;2978;233;39;"2020-05-09 12:50:00"
"Mexico";"2020-04-12";4219;375;2174;273;40;"2020-05-09 12:50:00"
"Mexico";"2020-04-13";4661;442;2522;296;23;"2020-05-09 12:50:00"
"Mexico";"2020-04-14";5014;353;2718;332;36;"2020-05-09 12:50:00"
"Mexico";"2020-04-15";5399;385;2868;406;74;"2020-05-09 12:50:00"
"Mexico";"2020-04-16";5847;448;3273;449;43;"2020-05-09 12:50:00"
"Mexico";"2020-04-17";6297;450;3686;486;37;"2020-05-09 12:50:00"
"Mexico";"2020-04-18";6875;578;4204;546;60;"2020-05-09 12:50:00"
"Mexico";"2020-04-19";7497;622;4220;650;104;"2020-05-09 12:50:00"
"Mexico";"2020-04-20";8261;764;4948;686;36;"2020-05-09 12:50:00"
"Mexico";"2020-04-21";8772;511;5433;712;26;"2020-05-09 12:50:00"
"Mexico";"2020-04-22";9501;729;6017;857;145;"2020-05-09 12:50:00"
"Mexico";"2020-04-23";10544;1043;6947;970;113;"2020-05-09 12:50:00"
"Mexico";"2020-04-24";11633;1089;7937;1069;99;"2020-05-09 12:50:00"
"Mexico";"2020-04-25";12872;1239;4502;1221;152;"2020-05-09 12:50:00"
"Mexico";"2020-04-26";13842;970;5388;1305;84;"2020-05-09 12:50:00"
"Mexico";"2020-04-27";14677;835;4972;1351;46;"2020-05-09 12:50:00"
"Mexico";"2020-04-28";15529;852;5009;1434;83;"2020-05-09 12:50:00"
"Mexico";"2020-04-29";16752;1223;3760;1569;135;"2020-05-09 12:50:00"
"Mexico";"2020-04-30";17799;1047;4644;1732;163;"2020-05-09 12:50:00"
"Mexico";"2020-05-01";19224;1425;5942;1859;127;"2020-05-09 12:50:00"
"Mexico";"2020-05-02";20739;1515;6390;1972;113;"2020-05-09 12:50:00"
"Mexico";"2020-05-03";22088;1349;6580;2061;89;"2020-05-09 12:50:00"
"Mexico";"2020-05-04";23471;1383;7870;2154;93;"2020-05-09 12:50:00"
"Mexico";"2020-05-05";24905;1434;6696;2271;117;"2020-05-09 12:50:00"
"Mexico";"2020-05-06";26025;1120;6708;2507;236;"2020-05-09 12:50:00"
"Mexico";"2020-05-07";27634;1609;7149;2704;197;"2020-05-09 12:50:00"
"Mexico";"2020-05-08";29616;1982;8874;2961;257;"2020-05-09 12:50:00"
"Austria";"2020-02-15";0;0;0;0;0;"2020-05-09 12:50:01"
"Austria";"2020-02-16";0;0;0;0;0;"2020-05-09 12:50:01"
"Austria";"2020-02-17";0;0;0;0;0;"2020-05-09 12:50:01"
"Austria";"2020-02-18";0;0;0;0;0;"2020-05-09 12:50:01"
"Austria";"2020-02-19";0;0;0;0;0;"2020-05-09 12:50:01"
"Austria";"2020-02-20";0;0;0;0;0;"2020-05-09 12:50:01"
"Austria";"2020-02-21";0;0;0;0;0;"2020-05-09 12:50:01"
"Austria";"2020-02-22";0;0;0;0;0;"2020-05-09 12:50:01"
"Austria";"2020-02-23";0;0;0;0;0;"2020-05-09 12:50:01"
"Austria";"2020-02-24";0;0;0;0;0;"2020-05-09 12:50:01"
"Austria";"2020-02-25";2;0;2;0;0;"2020-05-09 12:50:01"
"Austria";"2020-02-26";2;0;2;0;0;"2020-05-09 12:50:01"
"Austria";"2020-02-27";5;3;5;0;0;"2020-05-09 12:50:01"
"Austria";"2020-02-28";7;2;7;0;0;"2020-05-09 12:50:01"
"Austria";"2020-02-29";10;3;10;0;0;"2020-05-09 12:50:01"
"Austria";"2020-03-01";14;4;14;0;0;"2020-05-09 12:50:01"
"Austria";"2020-03-02";18;4;18;0;0;"2020-05-09 12:50:01"
"Austria";"2020-03-03";24;6;24;0;0;"2020-05-09 12:50:01"
"Austria";"2020-03-04";29;5;29;0;0;"2020-05-09 12:50:01"
"Austria";"2020-03-05";43;14;41;0;0;"2020-05-09 12:50:01"
"Austria";"2020-03-06";66;23;64;0;0;"2020-05-09 12:50:01"
"Austria";"2020-03-07";81;15;79;0;0;"2020-05-09 12:50:01"
"Austria";"2020-03-08";104;23;102;0;0;"2020-05-09 12:50:01"
"Austria";"2020-03-09";131;27;129;0;0;"2020-05-09 12:50:01"
"Austria";"2020-03-10";182;51;178;0;0;"2020-05-09 12:50:01"
"Austria";"2020-03-11";246;64;242;0;0;"2020-05-09 12:50:01"
"Austria";"2020-03-12";361;115;356;1;1;"2020-05-09 12:50:01"
"Austria";"2020-03-13";504;143;497;1;0;"2020-05-09 12:50:01"
"Austria";"2020-03-14";655;151;648;1;0;"2020-05-09 12:50:01"
"Austria";"2020-03-15";860;205;853;1;0;"2020-05-09 12:50:01"
"Austria";"2020-03-16";1018;158;1007;3;2;"2020-05-09 12:50:01"
"Austria";"2020-03-17";1332;314;1319;4;1;"2020-05-09 12:50:01"
"Austria";"2020-03-18";1646;314;1633;4;0;"2020-05-09 12:50:01"
"Austria";"2020-03-19";2179;533;2164;6;2;"2020-05-09 12:50:01"
"Austria";"2020-03-20";2649;470;2634;6;0;"2020-05-09 12:50:01"
"Austria";"2020-03-21";2992;343;2975;8;2;"2020-05-09 12:50:01"
"Austria";"2020-03-22";3582;590;3557;16;8;"2020-05-09 12:50:01"
"Austria";"2020-03-23";4474;892;4444;21;5;"2020-05-09 12:50:01"
"Austria";"2020-03-24";5283;809;5246;28;7;"2020-05-09 12:50:01"
"Austria";"2020-03-25";5588;305;5548;31;3;"2020-05-09 12:50:01"
"Austria";"2020-03-26";6909;1321;6748;49;18;"2020-05-09 12:50:01"
"Austria";"2020-03-27";7697;788;7414;58;9;"2020-05-09 12:50:01"
"Austria";"2020-03-28";8271;574;7978;68;10;"2020-05-09 12:50:01"
"Austria";"2020-03-29";8788;517;8223;86;18;"2020-05-09 12:50:01"
"Austria";"2020-03-30";9618;830;8874;108;22;"2020-05-09 12:50:01"
"Austria";"2020-03-31";10180;562;8957;128;20;"2020-05-09 12:50:01"
"Austria";"2020-04-01";10711;531;9129;146;18;"2020-05-09 12:50:01"
"Austria";"2020-04-02";11129;418;9222;158;12;"2020-05-09 12:50:01"
"Austria";"2020-04-03";11524;395;9334;168;10;"2020-05-09 12:50:01"
"Austria";"2020-04-04";11781;257;9088;186;18;"2020-05-09 12:50:01"
"Austria";"2020-04-05";12051;270;8849;204;18;"2020-05-09 12:50:01"
"Austria";"2020-04-06";12297;246;8614;220;16;"2020-05-09 12:50:01"
"Austria";"2020-04-07";12639;342;8350;243;23;"2020-05-09 12:50:01"
"Austria";"2020-04-08";12942;303;8157;273;30;"2020-05-09 12:50:01"
"Austria";"2020-04-09";13244;302;7709;295;22;"2020-05-09 12:50:01"
"Austria";"2020-04-10";13560;316;7177;319;24;"2020-05-09 12:50:01"
"Austria";"2020-04-11";13806;246;6865;337;18;"2020-05-09 12:50:01"
"Austria";"2020-04-12";13945;139;6608;350;13;"2020-05-09 12:50:01"
"Austria";"2020-04-13";14041;96;6330;368;18;"2020-05-09 12:50:01"
"Austria";"2020-04-14";14226;185;6209;384;16;"2020-05-09 12:50:01"
"Austria";"2020-04-15";14350;124;5859;393;9;"2020-05-09 12:50:01"
"Austria";"2020-04-16";14476;126;5080;410;17;"2020-05-09 12:50:01"
"Austria";"2020-04-17";14595;119;4460;431;21;"2020-05-09 12:50:01"
"Austria";"2020-04-18";14671;76;4014;443;12;"2020-05-09 12:50:01"
"Austria";"2020-04-19";14749;78;3796;452;9;"2020-05-09 12:50:01"
"Austria";"2020-04-20";14795;46;3694;470;18;"2020-05-09 12:50:01"
"Austria";"2020-04-21";14873;78;3411;491;21;"2020-05-09 12:50:01"
"Austria";"2020-04-22";14925;52;3087;510;19;"2020-05-09 12:50:01"
"Austria";"2020-04-23";15002;77;2786;522;12;"2020-05-09 12:50:01"
"Austria";"2020-04-24";15071;69;2669;530;8;"2020-05-09 12:50:01"
"Austria";"2020-04-25";15148;77;2509;536;6;"2020-05-09 12:50:01"
"Austria";"2020-04-26";15225;77;2401;542;6;"2020-05-09 12:50:01"
"Austria";"2020-04-27";15274;49;2363;549;7;"2020-05-09 12:50:01"
"Austria";"2020-04-28";15357;83;2208;569;20;"2020-05-09 12:50:01"
"Austria";"2020-04-29";15402;45;2043;580;11;"2020-05-09 12:50:01"
"Austria";"2020-04-30";15452;50;1961;584;4;"2020-05-09 12:50:01"
"Austria";"2020-05-01";15531;79;1832;589;5;"2020-05-09 12:50:01"
"Austria";"2020-05-02";15558;27;1782;596;7;"2020-05-09 12:50:01"
"Austria";"2020-05-03";15597;39;1771;598;2;"2020-05-09 12:50:01"
"Austria";"2020-05-04";15621;24;1705;600;2;"2020-05-09 12:50:01"
"Austria";"2020-05-05";15650;29;1582;606;6;"2020-05-09 12:50:01"
"Austria";"2020-05-06";15684;34;1437;608;2;"2020-05-09 12:50:01"
"Austria";"2020-05-07";15752;68;1445;609;1;"2020-05-09 12:50:01"
"Austria";"2020-05-08";15774;22;1324;614;5;"2020-05-09 12:50:01"
"Poland";"2020-02-15";0;0;0;0;0;"2020-05-09 12:50:01"
"Poland";"2020-02-16";0;0;0;0;0;"2020-05-09 12:50:01"
"Poland";"2020-02-17";0;0;0;0;0;"2020-05-09 12:50:01"
"Poland";"2020-02-18";0;0;0;0;0;"2020-05-09 12:50:01"
"Poland";"2020-02-19";0;0;0;0;0;"2020-05-09 12:50:01"
"Poland";"2020-02-20";0;0;0;0;0;"2020-05-09 12:50:01"
"Poland";"2020-02-21";0;0;0;0;0;"2020-05-09 12:50:01"
"Poland";"2020-02-22";0;0;0;0;0;"2020-05-09 12:50:01"
"Poland";"2020-02-23";0;0;0;0;0;"2020-05-09 12:50:01"
"Poland";"2020-02-24";0;0;0;0;0;"2020-05-09 12:50:01"
"Poland";"2020-02-25";0;0;0;0;0;"2020-05-09 12:50:01"
"Poland";"2020-02-26";0;0;0;0;0;"2020-05-09 12:50:01"
"Poland";"2020-02-27";0;0;0;0;0;"2020-05-09 12:50:01"
"Poland";"2020-02-28";0;0;0;0;0;"2020-05-09 12:50:01"
"Poland";"2020-02-29";0;0;0;0;0;"2020-05-09 12:50:01"
"Poland";"2020-03-01";0;0;0;0;0;"2020-05-09 12:50:01"
"Poland";"2020-03-02";0;0;0;0;0;"2020-05-09 12:50:01"
"Poland";"2020-03-03";0;0;0;0;0;"2020-05-09 12:50:01"
"Poland";"2020-03-04";1;0;1;0;0;"2020-05-09 12:50:01"
"Poland";"2020-03-05";1;0;1;0;0;"2020-05-09 12:50:01"
"Poland";"2020-03-06";5;4;5;0;0;"2020-05-09 12:50:01"
"Poland";"2020-03-07";6;1;6;0;0;"2020-05-09 12:50:01"
"Poland";"2020-03-08";11;5;11;0;0;"2020-05-09 12:50:01"
"Poland";"2020-03-09";17;6;17;0;0;"2020-05-09 12:50:01"
"Poland";"2020-03-10";22;5;22;0;0;"2020-05-09 12:50:01"
"Poland";"2020-03-11";31;9;31;0;0;"2020-05-09 12:50:01"
"Poland";"2020-03-12";51;20;50;1;0;"2020-05-09 12:50:01"
"Poland";"2020-03-13";68;17;66;2;1;"2020-05-09 12:50:01"
"Poland";"2020-03-14";104;36;88;3;1;"2020-05-09 12:50:01"
"Poland";"2020-03-15";125;21;109;3;0;"2020-05-09 12:50:01"
"Poland";"2020-03-16";177;52;160;4;1;"2020-05-09 12:50:01"
"Poland";"2020-03-17";238;61;220;5;1;"2020-05-09 12:50:01"
"Poland";"2020-03-18";287;49;269;5;0;"2020-05-09 12:50:01"
"Poland";"2020-03-19";355;68;337;5;0;"2020-05-09 12:50:01"
"Poland";"2020-03-20";425;70;407;5;0;"2020-05-09 12:50:01"
"Poland";"2020-03-21";536;111;518;5;0;"2020-05-09 12:50:01"
"Poland";"2020-03-22";634;98;614;7;2;"2020-05-09 12:50:01"
"Poland";"2020-03-23";749;115;728;8;1;"2020-05-09 12:50:01"
"Poland";"2020-03-24";901;152;890;10;2;"2020-05-09 12:50:01"
"Poland";"2020-03-25";1051;150;1030;14;4;"2020-05-09 12:50:01"
"Poland";"2020-03-26";1221;170;1198;16;2;"2020-05-09 12:50:01"
"Poland";"2020-03-27";1389;168;1366;16;0;"2020-05-09 12:50:01"
"Poland";"2020-03-28";1638;249;1613;18;2;"2020-05-09 12:50:01"
"Poland";"2020-03-29";1862;224;1833;22;4;"2020-05-09 12:50:01"
"Poland";"2020-03-30";2055;193;2017;31;9;"2020-05-09 12:50:01"
"Poland";"2020-03-31";2311;256;2271;33;2;"2020-05-09 12:50:01"
"Poland";"2020-04-01";2554;243;2455;43;10;"2020-05-09 12:50:01"
"Poland";"2020-04-02";2946;392;2833;57;14;"2020-05-09 12:50:01"
"Poland";"2020-04-03";3383;437;3256;71;14;"2020-05-09 12:50:01"
"Poland";"2020-04-04";3627;244;3432;79;8;"2020-05-09 12:50:01"
"Poland";"2020-04-05";4102;475;3874;94;15;"2020-05-09 12:50:01"
"Poland";"2020-04-06";4413;311;4144;107;13;"2020-05-09 12:50:01"
"Poland";"2020-04-07";4848;435;4528;129;22;"2020-05-09 12:50:01"
"Poland";"2020-04-08";5205;357;4824;159;30;"2020-05-09 12:50:01"
"Poland";"2020-04-09";5575;370;5117;174;15;"2020-05-09 12:50:01"
"Poland";"2020-04-10";5955;380;5456;181;7;"2020-05-09 12:50:01"
"Poland";"2020-04-11";6356;401;5773;208;27;"2020-05-09 12:50:01"
"Poland";"2020-04-12";6674;318;6003;232;24;"2020-05-09 12:50:02"
"Poland";"2020-04-13";6934;260;6202;245;13;"2020-05-09 12:50:02"
"Poland";"2020-04-14";7202;268;6321;263;18;"2020-05-09 12:50:02"
"Poland";"2020-04-15";7582;380;6628;286;23;"2020-05-09 12:50:02"
"Poland";"2020-04-16";7918;336;6830;314;28;"2020-05-09 12:50:02"
"Poland";"2020-04-17";8379;461;7181;332;18;"2020-05-09 12:50:02"
"Poland";"2020-04-18";8742;363;7414;347;15;"2020-05-09 12:50:02"
"Poland";"2020-04-19";9287;545;7887;360;13;"2020-05-09 12:50:02"
"Poland";"2020-04-20";9593;306;8080;380;20;"2020-05-09 12:50:02"
"Poland";"2020-04-21";9856;263;8158;401;21;"2020-05-09 12:50:02"
"Poland";"2020-04-22";10169;313;8230;426;25;"2020-05-09 12:50:02"
"Poland";"2020-04-23";10511;342;8317;454;28;"2020-05-09 12:50:02"
"Poland";"2020-04-24";10892;381;8454;494;40;"2020-05-09 12:50:02"
"Poland";"2020-04-25";11273;381;8623;524;30;"2020-05-09 12:50:02"
"Poland";"2020-04-26";11617;344;8817;535;11;"2020-05-09 12:50:02"
"Poland";"2020-04-27";11902;285;8874;562;27;"2020-05-09 12:50:02"
"Poland";"2020-04-28";12218;316;8967;596;34;"2020-05-09 12:50:02"
"Poland";"2020-04-29";12640;422;8991;624;28;"2020-05-09 12:50:02"
"Poland";"2020-04-30";12877;237;8997;644;20;"2020-05-09 12:50:02"
"Poland";"2020-05-01";13105;228;8963;651;7;"2020-05-09 12:50:02"
"Poland";"2020-05-02";13375;270;8949;664;13;"2020-05-09 12:50:02"
"Poland";"2020-05-03";13693;318;9070;678;14;"2020-05-09 12:50:02"
"Poland";"2020-05-04";14006;313;9213;698;20;"2020-05-09 12:50:02"
"Poland";"2020-05-05";14431;425;9435;716;18;"2020-05-09 12:50:02"
"Poland";"2020-05-06";14740;309;9352;733;17;"2020-05-09 12:50:02"
"Poland";"2020-05-07";15047;307;9430;755;22;"2020-05-09 12:50:02"
"Poland";"2020-05-08";15366;319;9406;776;21;"2020-05-09 12:50:02"
"Romania";"2020-02-15";0;0;0;0;0;"2020-05-09 12:50:02"
"Romania";"2020-02-16";0;0;0;0;0;"2020-05-09 12:50:02"
"Romania";"2020-02-17";0;0;0;0;0;"2020-05-09 12:50:02"
"Romania";"2020-02-18";0;0;0;0;0;"2020-05-09 12:50:02"
"Romania";"2020-02-19";0;0;0;0;0;"2020-05-09 12:50:02"
"Romania";"2020-02-20";0;0;0;0;0;"2020-05-09 12:50:02"
"Romania";"2020-02-21";0;0;0;0;0;"2020-05-09 12:50:02"
"Romania";"2020-02-22";0;0;0;0;0;"2020-05-09 12:50:02"
"Romania";"2020-02-23";0;0;0;0;0;"2020-05-09 12:50:02"
"Romania";"2020-02-24";0;0;0;0;0;"2020-05-09 12:50:02"
"Romania";"2020-02-25";0;0;0;0;0;"2020-05-09 12:50:02"
"Romania";"2020-02-26";1;0;1;0;0;"2020-05-09 12:50:02"
"Romania";"2020-02-27";1;0;1;0;0;"2020-05-09 12:50:02"
"Romania";"2020-02-28";3;2;2;0;0;"2020-05-09 12:50:02"
"Romania";"2020-02-29";3;0;2;0;0;"2020-05-09 12:50:02"
"Romania";"2020-03-01";3;0;2;0;0;"2020-05-09 12:50:02"
"Romania";"2020-03-02";3;0;2;0;0;"2020-05-09 12:50:02"
"Romania";"2020-03-03";4;1;3;0;0;"2020-05-09 12:50:02"
"Romania";"2020-03-04";6;2;5;0;0;"2020-05-09 12:50:02"
"Romania";"2020-03-05";6;0;3;0;0;"2020-05-09 12:50:02"
"Romania";"2020-03-06";9;3;6;0;0;"2020-05-09 12:50:02"
"Romania";"2020-03-07";13;4;10;0;0;"2020-05-09 12:50:02"
"Romania";"2020-03-08";15;2;10;0;0;"2020-05-09 12:50:02"
"Romania";"2020-03-09";17;2;12;0;0;"2020-05-09 12:50:02"
"Romania";"2020-03-10";29;12;24;0;0;"2020-05-09 12:50:02"
"Romania";"2020-03-11";47;18;41;0;0;"2020-05-09 12:50:02"
"Romania";"2020-03-12";59;12;52;0;0;"2020-05-09 12:50:02"
"Romania";"2020-03-13";95;36;88;0;0;"2020-05-09 12:50:02"
"Romania";"2020-03-14";123;28;114;0;0;"2020-05-09 12:50:02"
"Romania";"2020-03-15";139;16;130;0;0;"2020-05-09 12:50:02"
"Romania";"2020-03-16";168;29;159;0;0;"2020-05-09 12:50:02"
"Romania";"2020-03-17";217;49;198;0;0;"2020-05-09 12:50:02"
"Romania";"2020-03-18";260;43;241;0;0;"2020-05-09 12:50:02"
"Romania";"2020-03-19";277;17;252;0;0;"2020-05-09 12:50:02"
"Romania";"2020-03-20";308;31;277;0;0;"2020-05-09 12:50:02"
"Romania";"2020-03-21";367;59;315;0;0;"2020-05-09 12:50:02"
"Romania";"2020-03-22";433;66;366;3;3;"2020-05-09 12:50:02"
"Romania";"2020-03-23";576;143;496;7;4;"2020-05-09 12:50:02"
"Romania";"2020-03-24";794;218;703;12;5;"2020-05-09 12:50:02"
"Romania";"2020-03-25";906;112;803;17;5;"2020-05-09 12:50:02"
"Romania";"2020-03-26";1029;123;912;23;6;"2020-05-09 12:50:02"
"Romania";"2020-03-27";1292;263;1151;26;3;"2020-05-09 12:50:02"
"Romania";"2020-03-28";1452;160;1276;37;11;"2020-05-09 12:50:02"
"Romania";"2020-03-29";1815;363;1566;43;6;"2020-05-09 12:50:02"
"Romania";"2020-03-30";2109;294;1835;65;22;"2020-05-09 12:50:02"
"Romania";"2020-03-31";2245;136;1943;82;17;"2020-05-09 12:50:02"
"Romania";"2020-04-01";2460;215;2116;92;10;"2020-05-09 12:50:02"
"Romania";"2020-04-02";2738;278;2356;115;23;"2020-05-09 12:50:02"
"Romania";"2020-04-03";3183;445;2767;133;18;"2020-05-09 12:50:02"
"Romania";"2020-04-04";3613;430;3138;146;13;"2020-05-09 12:50:02"
"Romania";"2020-04-05";3864;251;3339;151;5;"2020-05-09 12:50:02"
"Romania";"2020-04-06";4057;193;3475;176;25;"2020-05-09 12:50:02"
"Romania";"2020-04-07";4417;360;3760;197;21;"2020-05-09 12:50:02"
"Romania";"2020-04-08";4761;344;4013;220;23;"2020-05-09 12:50:02"
"Romania";"2020-04-09";5202;441;4307;248;28;"2020-05-09 12:50:02"
"Romania";"2020-04-10";5467;265;4468;270;22;"2020-05-09 12:50:02"
"Romania";"2020-04-11";5990;523;4941;291;21;"2020-05-09 12:50:02"
"Romania";"2020-04-12";6300;310;5132;316;25;"2020-05-09 12:50:02"
"Romania";"2020-04-13";6633;333;5388;331;15;"2020-05-09 12:50:02"
"Romania";"2020-04-14";6879;246;5477;351;20;"2020-05-09 12:50:02"
"Romania";"2020-04-15";7216;337;5627;372;21;"2020-05-09 12:50:02"
"Romania";"2020-04-16";7707;491;5958;392;20;"2020-05-09 12:50:02"
"Romania";"2020-04-17";8067;360;6148;411;19;"2020-05-09 12:50:02"
"Romania";"2020-04-18";8418;351;6267;421;10;"2020-05-09 12:50:02"
"Romania";"2020-04-19";8746;328;6403;451;30;"2020-05-09 12:50:02"
"Romania";"2020-04-20";8936;190;6441;478;27;"2020-05-09 12:50:02"
"Romania";"2020-04-21";9242;306;6591;498;20;"2020-05-09 12:50:02"
"Romania";"2020-04-22";9710;468;6780;524;26;"2020-05-09 12:50:02"
"Romania";"2020-04-23";10096;386;7073;545;21;"2020-05-09 12:50:02"
"Romania";"2020-04-24";10417;321;7033;567;22;"2020-05-09 12:50:02"
"Romania";"2020-04-25";10635;218;7144;601;34;"2020-05-09 12:50:02"
"Romania";"2020-04-26";11036;401;7363;619;18;"2020-05-09 12:50:02"
"Romania";"2020-04-27";11339;303;7557;641;22;"2020-05-09 12:50:02"
"Romania";"2020-04-28";11616;277;7549;663;22;"2020-05-09 12:50:02"
"Romania";"2020-04-29";11978;362;7716;693;30;"2020-05-09 12:50:02"
"Romania";"2020-04-30";12240;262;7506;717;24;"2020-05-09 12:50:02"
"Romania";"2020-05-01";12567;327;7495;744;27;"2020-05-09 12:50:02"
"Romania";"2020-05-02";12732;165;7414;771;27;"2020-05-09 12:50:02"
"Romania";"2020-05-03";13163;431;7504;790;19;"2020-05-09 12:50:02"
"Romania";"2020-05-04";13512;349;7425;818;28;"2020-05-09 12:50:02"
"Romania";"2020-05-05";13837;325;7542;841;23;"2020-05-09 12:50:02"
"Romania";"2020-05-06";14107;270;7455;864;23;"2020-05-09 12:50:02"
"Romania";"2020-05-07";14499;392;7467;888;24;"2020-05-09 12:50:02"
"Romania";"2020-05-08";14811;312;7465;923;35;"2020-05-09 12:50:02"
"Algeria";"2020-02-15";0;0;0;0;0;"2020-05-09 12:50:02"
